372	372	crd	372	372	0
unlesse	unlesse	cs	unless	unless	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
them	them	pno32	them	they	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
reverence	reverence	n1	reverence	reverence	0
done	done	vdn	done	do	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
great	great	j	great	great	0
Can	Can	vmb	Can	can	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
I	I	pns11	I	i	0
Will	Will	vmb	Will	will	0
report	report	vvi	report	report	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
great	great	j	great	great	0
Can	Can	vmb	Can	can	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
usuall	usuall	j	usual	usual	0
custome	custome	n1	custom	custom	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
forsayd	forsayd	j-vvn	foresaid	foresay	0
Can	Can	vmb	Can	can	0
travelleth	travelleth	vvz	travelleth	travel	0
thorow	thorow	p-acp	thorough	through	0
any	any	d	any	any	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
his	his	po31	his	his	0
subjects	subjects	n2-jn	subject's	subject	0
kindle	kindle	vvb	kindle	kindle	0
fires	fires	n2	fires	fire	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
doores	doores	n2	doors	door	0
,	,	,	,	,	0
casting	casting	vvg	casting	cast	0
spices	spices	n2	spices	spice	0
thereinto	thereinto	av	thereinto	thereinto	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
perfume	perfume	n1	perfume	perfume	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
lord	lord	n1	lord	lord	0
passing	passing	vvg	passing	pass	0
by	by	p-acp	by	by	0
may	may	vmb	may	may	0
smell	smell	vvi	smell	smell	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
delectable	delectable	j	delectable	delectable	0
odours	odours	n2	odours	odour	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	d	much	much	0
people	people	n1	people	people	0
come	come	vvb	come	come	0
foorth	foorth	av	forth	forth	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
him	him	pno31	him	he	0
.	.	.	.	.	1
And	And	cc	And	and	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
time	time	n1	time	time	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
comming	comming	vvg	coming	come	0
towardes	towardes	p-acp	towards	towards	0
Cambaleth	Cambaleth	vvz	Cambaleth	cambale	0
,	,	,	,	,	0
the	the	dt	the	the	0
fame	fame	n1	fame	fame	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
approch	approch	n1	approach	approach	0
being	being	vbg	being	be	0
published	published	vvn	published	publish	0
,	,	,	,	,	0
a	a	dt	a	a	0
bishop	bishop	n1	bishop	bishop	0
of	of	pp-f	of	of	0
ours	ours	png12	ours	we	0
with	with	p-acp	with	with	0
certaine	certaine	j	certain	certain	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
minorite	minorite	n1	minorite	minorite	0
friers	friers	n2	friars	friar	0
and	and	cc	and	and	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
went	went	vvd	went	go	0
two	two	crd	two	two	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
him	him	pno31	him	he	0
:	:	:	:	:	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
come	come	vvn	come	come	0
nigh	nigh	av-j	nigh	nigh	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
we	we	pns12	we	we	0
put	put	vvd	put	put	0
a	a	dt	a	a	0
crosse	crosse	n1	cross	cross	0
upon	upon	p-acp	upon	upon	0
wood	wood	n1	wood	wood	0
,	,	,	,	,	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
having	having	vhg	having	have	0
a	a	dt	a	a	0
censer	censer	n1	censer	censer	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
sing	sing	vvi	sing	sing	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
loud	loud	j	loud	loud	0
voice	voice	n1	voice	voice	0
:	:	:	:	:	0
Veni	Veni	fw-la	Veni	veni	0
creator	creator	n1	creator	creator	0
spiritus	spiritus	fw-la	spiritus	spiritus	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
singing	singing	vvg	singing	sing	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
wise	wise	n1	wise	wise	0
,	,	,	,	,	0
he	he	pns31	he	he	0
caused	caused	vvd	caused	cause	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
,	,	,	,	,	0
commanding	commanding	vvg	commanding	command	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
:	:	:	:	:	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
above	above	p-acp	above	above	0
mentioned	mentioned	vvn	mentioned	mention	0
)	)	)	)	)	0
that	that	cst	that	that	0
no	no	dx	no	no	0
man	man	n1	man	man	0
dare	dare	vvb	dare	dare	0
approch	approch	vvi	approach	approach	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
stones	stones	n2	stones	stone	0
cast	cast	vvn	cast	cast	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
chariot	chariot	n1	chariot	chariot	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
called	called	vvn	called	call	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
onely	onely	j	only	only	0
as	as	c-acp	as	as	0
keepe	keepe	vvi	keep	keep	0
his	his	po31	his	his	0
chariot	chariot	n1	chariot	chariot	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
441	441	crd	441	441	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
neere	neere	av-j	near	near	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
vailed	vailed	vvn	veiled	veil	0
his	his	po31	his	his	0
hat	hat	n1	hat	hat	0
or	or	cc	or	or	0
bonet	bonet	n1	bonnet	bonnet	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
inestimable	inestimable	j	inestimable	inestimable	0
price	price	n1	price	price	0
,	,	,	,	,	0
doing	doing	vdg	doing	do	0
reverence	reverence	n1	reverence	reverence	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
crosse	crosse	n1	cross	cross	0
.	.	.	.	.	1
And	And	cc	And	and	0
immediatly	immediatly	av-j	immediately	immediate	0
I	I	pns11	I	i	0
put	put	vvd	put	put	0
incense	incense	n1	incense	incense	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
censer	censer	n1	censer	censer	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
bishop	bishop	n1	bishop	bishop	0
taking	taking	vvg	taking	take	0
the	the	dt	the	the	0
censer	censer	n1	censer	censer	0
perfumed	perfumed	vvn	perfumed	perfume	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
gave	gave	vvd	gave	give	0
him	him	pno31	him	he	0
his	his	po31	his	his	0
benediction	benediction	n1	benediction	benediction	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
come	come	vvb	come	come	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Can	Can	vmb	Can	can	0
do	do	vdi	do	do	0
alwayes	alwayes	av	always	always	0
bring	bring	vvi	bring	bring	0
some	some	d	some	some	0
oblation	oblation	n1	oblation	oblation	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
observing	observing	vvg	observing	observe	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
law	law	n1	law	law	0
:	:	:	:	:	0
Thou	Thou	pns21	Thou	thou	0
shalt	shalt	vm2	shalt	shall	0
not	not	xx	not	not	0
appeare	appeare	vvi	appear	appear	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
presence	presence	n1	presence	presence	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
empty	empty	j	empty	empty	0
hand	hand	n1	hand	hand	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
cause	cause	n1	cause	cause	0
we	we	pns12	we	we	0
carried	carried	vvd	carried	carry	0
apples	apples	n2	apples	apple	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
offered	offered	vvd	offered	offer	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
platter	platter	n1	platter	platter	0
with	with	p-acp	with	with	0
reverence	reverence	n1	reverence	reverence	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
:	:	:	:	:	0
and	and	cc	and	and	0
taking	taking	vvg	taking	take	0
out	out	av	out	out	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
eat	eat	vvi	eat	eat	0
some	some	d	some	some	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
one	one	pi	one	one	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
he	he	pns31	he	he	0
signified	signified	vvd	signified	signify	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
go	go	vvi	go	go	0
apart	apart	av	apart	apart	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
the	the	dt	the	the	0
horses	horses	n2	horses	horse	0
comming	comming	vvg	coming	come	0
on	on	p-acp	on	on	0
might	might	n1	might	might	0
in	in	p-acp	in	in	0
ought	ought	vmd	ought	ought	0
offend	offend	vvi	offend	offend	0
us	us	pno12	us	we	0
.	.	.	.	.	1
With	With	p-acp	With	with	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
turned	turned	vvd	turned	turn	0
aside	aside	av	aside	aside	0
,	,	,	,	,	0
going	going	vvg	going	go	0
unto	unto	p-acp	unto	unto	0
certaine	certaine	j	certain	certain	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
barons	barons	n2	barons	baron	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
converted	converted	vvn	converted	convert	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
by	by	p-acp	by	by	0
certaine	certaine	j	certain	certain	0
friers	friers	n2	friars	friar	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
order	order	n1	order	order	0
,	,	,	,	,	0
being	being	vbg	being	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
army	army	n1	army	army	0
:	:	:	:	:	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
offered	offered	vvd	offered	offer	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
apples	apples	n2	apples	apple	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
received	received	vvd	received	receive	0
them	them	pno32	them	they	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
hands	hands	n2	hands	hand	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
seeming	seeming	vvg	seeming	seem	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
glad	glad	j	glad	glad	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
given	given	vvn	given	give	0
them	them	pno32	them	they	0
some	some	d	some	some	0
great	great	j	great	great	0
gift	gift	n1	gift	gift	0
-	-	-	-	-	0
.	.	.	.	.	1
....	....	....	....	....	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
All	All	d	All	all	0
the	the	dt	the	the	0
premisses	premisses	n2	premises	premise	0
abovewritten	abovewritten	vvn	abovewritten	abovewritten	0
frier	frier	n1	friar	friar	0
William	William	np1	William	William	0
de	de	fw-fr	de	de	0
Solanga	Solanga	np1	Solanga	Solanga	0
hath	hath	vhz	hath	have	0
put	put	vvn	put	put	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
writing	writing	vvg	writing	write	0
even	even	av	even	even	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
frier	frier	n1	friar	friar	0
Odoricus	Odoricus	np1	Odoricus	Odoricus	0
uttered	uttered	vvd	uttered	utter	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
1330	1330	crd	1330	1330	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
moneth	moneth	n1	month	month	0
of	of	pp-f	of	of	0
May	May	np1	May	May	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Anthony	Anthony	np1	Anthony	Anthony	0
of	of	pp-f	of	of	0
Padua	Padua	np1	Padua	Padua	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
did	did	vdd	did	do	0
he	he	pns31	he	he	0
regard	regard	vvi	regard	regard	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
difficult	difficult	j	difficult	difficult	0
Latine	Latine	jp	Latin	latin	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
eloquent	eloquent	j	eloquent	eloquent	0
stile	stile	n1	style	stile	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
even	even	av	even	even	0
as	as	c-acp	as	as	0
Odoricus	Odoricus	np1	Odoricus	Odoricus	0
himselfe	himselfe	px31	himself	himself	0
rehearsed	rehearsed	vvn	rehearsed	rehearse	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
men	men	n2	men	man	0
might	might	vmd	might	may	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
easily	easily	av-j	easily	easy	0
understand	understand	vvi	understand	understand	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
reported	reported	vvn	reported	report	0
.	.	.	.	.	1
I	I	pns11	I	i	0
frier	frier	n1	friar	friar	0
Odoricus	Odoricus	np1	Odoricus	Odoricus	0
of	of	pp-f	of	of	0
Friuli	Friuli	np1	Friuli	Friuli	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
territory	territory	n1	territory	territory	0
called	called	vvn	called	call	0
Portus	Portus	np1	Portus	Portus	0
Vahonis	Vahonis	np1	Vahonis	Vahonis	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
minorites	minorites	n2	minorites	minorite	0
,	,	,	,	,	0
do	do	vdb	do	do	0
testifie	testifie	vvi	testify	testify	0
and	and	cc	and	and	0
beare	beare	vvi	bear	bear	0
witnesse	witnesse	n1	witness	witness	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
reverend	reverend	j-jn	reverend	reverend	0
father	father	n1	father	father	0
Guidotus	Guidotus	np1	Guidotus	Guidotus	0
minister	minister	n1	minister	minister	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
province	province	n1	province	province	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Anthony	Anthony	np1	Anthony	Anthony	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
marquesate	marquesate	n1	marquesate	marquesate	0
of	of	pp-f	of	of	0
Treviso	Treviso	np1	Treviso	Treviso	0
(	(	(	(	(	0
being	being	vbg	being	be	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
required	required	vvd	required	require	0
upon	upon	p-acp	upon	upon	0
mine	mine	po11	mine	my	0
obedience	obedience	n1	obedience	obedience	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
)	)	)	)	)	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
premisses	premisses	n2	premises	premise	0
above	above	a-acp	above	above	0
written	written	vvn	written	write	0
,	,	,	,	,	0
either	either	av-d	either	either	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
with	with	p-acp	with	with	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
or	or	cc	or	or	0
heard	heard	vvd	herd	hear	0
the	the	dt	the	the	0
same	same	d	same	same	0
reported	reported	vvn	reported	report	0
by	by	p-acp	by	by	0
credible	credible	j	credible	credible	0
and	and	cc	and	and	0
substantiali	substantiali	fw-la	substantiali	substantiali	0
persons	persons	n2	persons	person	0
.	.	.	.	.	1
The	The	dt	The	the	0
442	442	crd	442	442	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
common	common	j	common	common	0
report	report	vvb	report	report	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countreyes	countreyes	n2	countries	country	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
,	,	,	,	,	0
testifieth	testifieth	vvz	testifieth	testify	0
those	those	d	those	those	0
things	things	n2	things	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
.	.	.	.	.	1
Many	Many	av-d	Many	many	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
omitted	omitted	vvn	omitted	omit	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
beheld	beheld	vvd	beheld	behold	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
eyes	eyes	n2	eyes	eye	0
.	.	.	.	.	1
Howbeit	Howbeit	a-acp	Howbeit	howbeit	0
from	from	p-acp	from	from	0
day	day	n1	day	day	0
to	to	p-acp	to	to	0
day	day	n1	day	day	0
I	I	pns11	I	i	0
purpose	purpose	vvb	purpose	purpose	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
travell	travell	vvi	travel	travel	0
countreyes	countreyes	n2	countries	country	0
or	or	cc	or	or	0
lands	lands	n2	lands	land	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
action	action	n1	actium	action	0
I	I	pns11	I	i	0
dispose	dispose	vvb	dispose	dispose	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
please	please	vvi	please	please	0
my	my	po11	my	my	0
God	God	np1	God	God	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
frier	frier	n1	friar	friar	0
Odoricus	Odoricus	np1	Odoricus	Odoricus	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
IN	IN	p-acp	IN	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
therefore	therefore	av	therefore	therefore	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
1331	1331	crd	1331	1331	0
the	the	dt	the	the	0
fore-sayd	fore-sayd	j	foresaid	foresaid	0
frier	frier	n1	friar	friar	0
Odoricus	Odoricus	np1	Odoricus	Odoricus	0
preparing	preparing	vvg	preparing	prepare	0
himselfe	himselfe	px31	himself	himself	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
intended	intended	j-vvn	intended	intend	0
journey	journey	n1	journey	journey	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
travell	travell	n1	travel	travel	0
and	and	cc	and	and	0
labour	labour	n1	labour	labour	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
greater	greater	jc	greater	great	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
he	he	pns31	he	he	0
determined	determined	vvd	determined	determine	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
himselfe	himselfe	px31	himself	himself	0
unto	unto	p-acp	unto	unto	0
pope	pope	n1	pope	pope	0
John	John	np1	John	John	0
the	the	dt	the	the	0
two	two	crd	two	two	0
and	and	cc	and	and	0
twentieth	twentieth	ord	twentieth	twenty	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
benediction	benediction	n1	benediction	benediction	0
and	and	cc	and	and	0
obedience	obedience	n1	obedience	obedience	0
being	being	vbg	being	be	0
received	received	vvn	received	receive	0
,	,	,	,	,	0
he	he	pns31	he	he	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
friers	friers	n2	friars	friar	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
him	him	pno31	him	he	0
company	company	n1	company	company	0
,	,	,	,	,	0
might	might	vmd	might	may	0
convey	convey	vvi	convey	convey	0
himselfe	himselfe	px31	himself	himself	0
unto	unto	p-acp	unto	unto	0
all	all	d	all	all	0
the	the	dt	the	the	0
countreyes	countreyes	n2	countries	country	0
of	of	pp-f	of	of	0
infidels	infidels	n2	infidels	infidel	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
travelling	travelling	vvg	traveling	travel	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
pope	pope	n1	pope	pope	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
farre	farre	av-j	far	far	0
distant	distant	j	distant	distant	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
city	city	n1	city	city	0
of	of	pp-f	of	of	0
Pisa	Pisa	np1	Pisa	Pisa	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
meets	meets	vvz	meets	meet	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
olde	olde	j	old	old	0
man	man	n1	man	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
habit	habit	n1	habit	habit	0
and	and	cc	and	and	0
attire	attire	n1	attire	attire	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
pilgrime	pilgrime	n1	pilgrim	pilgrim	0
,	,	,	,	,	0
saluting	saluting	vvg	saluting	salute	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
saying	saying	vvg	saying	say	0
:	:	:	:	:	0
All	All	d	All	all	0
haile	haile	n1	hail	hail	0
frier	frier	n1	friar	friar	0
Odoricus	Odoricus	np1	Odoricus	Odoricus	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
frier	frier	n1	friar	friar	0
demaunded	demaunded	vvd	demanded	demand	0
how	how	c-crq	how	how	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
:	:	:	:	:	0
he	he	pns31	he	he	0
answered	answered	vvd	answered	answer	0
:	:	:	:	:	0
Whilest	Whilest	cs	Whilst	while	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
India	India	np1	India	India	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
you	you	pn22	you	you	0
full	full	j	full	full	0
